id,area,sex,age,antiquity,salary,state,chapter,seniority
4bb1157556f0c0863e0f03689085a84f,CUSTOMER SUCCESS,FEMENINO,41.0,18.0,9500000,active,LIDERAZGO,ADVANCED
4bc719fcc748adc829b9ff4414b9dd4a,CUSTOMER SUCCESS,MASCULINO,23.0,12.0,3505000,active,FRONTEND,ADVANCED
4c0a4ca97de2edf88319de2705688bcb,CUSTOMER SUCCESS,MASCULINO,38.0,2.0,2800000,retired,INTEGRACION,JUNIOR
4c25f1864d20e5677608442bde62ca90,CUSTOMER SUCCESS,MASCULINO,29.0,9.0,5500000,retired,FRONTEND,ADVANCED
4c62fbca32a9b06c65760fef279dfaf0,CUSTOMER SUCCESS,MASCULINO,24.0,20.0,4700000,active,BACKEND,ADVANCED
4d03c0236b52db6791ea3cd4e63eadad,CUSTOMER SUCCESS,FEMENINO,26.0,19.0,3204000,active,GROWTH_,SENIOR
4d09ad7d864ce6248a896e7829696bac,CUSTOMER SUCCESS,MASCULINO,33.0,36.0,5000000,retired,BACKEND,ADVANCED
4e3705b80a7acecc49ae5455dd0d73d4,CUSTOMER SUCCESS,FEMENINO,25.0,12.0,3006000,active,GROWTH_,ADVANCED
4e476614931c8b96bd06c2b3ef529089,CUSTOMER SUCCESS,MASCULINO,32.0,20.0,4800000,active,INTEGRACION,JUNIOR
4e5bcacb3b8f79833a0554693fe9a04b,CUSTOMER SUCCESS,MASCULINO,29.0,15.0,4200000,retired,UI,ADVANCED
4e7ec7fa6dea078bfe24ad3d361eb516,CUSTOMER SUCCESS,FEMENINO,33.0,11.0,5500000,active,BACKEND,ADVANCED
4ec761272f965527b2fb8af5bb092f00,CUSTOMER SUCCESS,FEMENINO,34.0,6.0,4500000,retired,GROWTH_,ADVANCED
4ef0c341459ed3db595443a8d8753e7c,TALENT POOL,MASCULINO,22.0,0.0,2320000,active,BACKEND,JUNIOR
4f42f1aecbc684d15bfcac9e40a84b34,CUSTOMER SUCCESS,MASCULINO,30.0,7.0,6000000,retired,COMERCIAL,ADVANCED
4f57283e471ed1c21155792f0487a3d6,CUSTOMER SUCCESS,MASCULINO,35.0,88.0,10500000,active,ARQUITECTURA,JUNIOR
4f75af9e056e9418de272770d8c2e0ab,CUSTOMER SUCCESS,FEMENINO,35.0,25.0,7500000,retired,LIDERAZGO,ADVANCED
4f8f523ae562a856d9cbe7eefb2e0f52,CUSTOMER SUCCESS,MASCULINO,23.0,9.0,4700000,active,BACKEND,ADVANCED
4fdf2d559b04dd29edf6059f93f9ccd0,GROWTH,FEMENINO,27.0,32.0,3000000,active,GROWTH_,ADVANCED
50131156df870a6b2215391e77d45e79,CUSTOMER SUCCESS,FEMENINO,25.0,4.0,3500000,retired,EXPERIENCIA_USUARIO,ADVANCED
506f86281462662df8a34c766ae53eb6,CUSTOMER SUCCESS,MASCULINO,42.0,11.0,4600000,active,CLOUD OPS,ADVANCED
5098819f8017036f6402d057d29c25ab,CUSTOMER SUCCESS,FEMENINO,27.0,5.0,3000000,active,FRONTEND,JUNIOR
509c64952e92446b0440f7590e9b3dc4,CUSTOMER SUCCESS,MASCULINO,39.0,137.0,11000000,retired,BACKEND,ADVANCED
50a2f753495d21ee8d0417401005542a,TALENT POOL,MASCULINO,26.0,6.0,2370000,active,FRONTEND,TRAINEE
50f5e517b85821d521fc5feaadadc1ef,CUSTOMER SUCCESS,MASCULINO,45.0,30.0,8000000,active,BACKEND,SENIOR
50faa0864e9a126d70c6788c0f78dcc0,PEOPLE DEVELOPMENT,MASCULINO,29.0,24.0,18100000,active,ARQUITECTURA,SENIOR
511950f8fc5b5102fd0f0381c0fe5b8e,CUSTOMER SUCCESS,MASCULINO,29.0,8.0,4200000,retired,MOVIL,ADVANCED
512280784dac684abe4e75ef36469f66,CUSTOMER SUCCESS,MASCULINO,37.0,138.0,6600000,active,MOVIL,SENIOR
51f5e9657ca17a97479c7ac5cb96f755,CUSTOMER SUCCESS,MASCULINO,29.0,25.0,3005000,retired,CERTIFICACION,MASTER
51fe02e02cff02125b38434911a88450,CUSTOMER SUCCESS,FEMENINO,41.0,14.0,8000000,active,LIDERAZGO,SENIOR
5233ab38a316a2e566840b53f4f7ad61,CUSTOMER SUCCESS,MASCULINO,22.0,6.0,3600000,active,DEVSECOPS,JUNIOR
52534b772ddeee122387ceb4e30c3d20,CUSTOMER SUCCESS,MASCULINO,35.0,5.0,5000000,active,DEVSECOPS,ADVANCED
52bb16ac3b558fcee1b61913d55f0239,CUSTOMER SUCCESS,MASCULINO,35.0,12.0,15080000,active,ARQUITECTURA,ADVANCED
5304053a6d4a709dabbb87f1ec48e040,CUSTOMER SUCCESS,FEMENINO,44.0,58.0,7500000,active,LIDERAZGO,ADVANCED
53134669175af99c1bb7b3cd849114a8,PEOPLE DEVELOPMENT,MASCULINO,36.0,10.0,15100000,active,CIENCIA DE DATOS,ADVANCED
5337bc2e0ab14df3ae187a2e5b0b7b06,CUSTOMER SUCCESS,MASCULINO,32.0,14.0,3005000,active,BACKEND,JUNIOR
5360c633a43a5c68c3846879261baca7,CUSTOMER SUCCESS,MASCULINO,30.0,4.0,28,active,BACKEND,JUNIOR
5387d20ae218677841b75b698ba8f0af,TALENT POOL,MASCULINO,29.95767195767196,0.0,4006000,active,INTEGRACION,ADVANCED
5429b6030f896a0cb8404dd7b5d48ae3,CUSTOMER SUCCESS,MASCULINO,26.0,24.0,6000000,active,FRONTEND,SENIOR
545c6aef2c3f87026262f2018894d557,CUSTOMER SUCCESS,MASCULINO,41.0,10.0,4005000,active,BACKEND,JUNIOR
546bf1de64bf04a708be3b1dcec31409,CUSTOMER SUCCESS,MASCULINO,30.0,9.0,5008000,retired,BACKEND,ADVANCED
547237ce75ce4793b0b17b5983e3d38c,CUSTOMER SUCCESS,MASCULINO,28.0,23.0,5000000,retired,BACKEND,ADVANCED
54848f16be63a4614548561d34bd8e60,CUSTOMER SUCCESS,MASCULINO,39.0,13.0,5000000,active,CALIDAD DE SOFTWARE,ADVANCED
549615943f3fb143621818ae0e61537b,CUSTOMER SUCCESS,MASCULINO,29.0,10.0,4000000,retired,FRONTEND,ADVANCED
54e29d9a58220618f4e096c8a9c0b837,CUSTOMER SUCCESS,FEMENINO,42.0,20.0,6300000,active,INTEGRACION,ADVANCED
551fc4efbe9b5230efa87ed2793c7f1f,CUSTOMER SUCCESS,FEMENINO,31.0,10.0,6600000,active,RESEARCH,SENIOR
552e9062daf9bd8739998285d1b01fc3,CUSTOMER SUCCESS,MASCULINO,43.0,4.0,7005000,retired,AGILISMO,ADVANCED
553eab7dc2777732a85e3f91ededa3fd,CUSTOMER SUCCESS,MASCULINO,25.0,4.0,2500000,retired,BACKEND,ADVANCED
55aa8fbc1b55bb644aac7d10b7429b4b,CUSTOMER SUCCESS,MASCULINO,23.0,2.0,45,retired,BACKEND,ADVANCED
561ec4570f60f9ec6092b3a90bf4d5b0,CUSTOMER SUCCESS,MASCULINO,25.0,11.0,4700000,active,BACKEND,ADVANCED
564dba3fd64b55919a4341f47f3d1c33,CUSTOMER SUCCESS,MASCULINO,38.0,7.0,4500000,retired,BACKEND,ADVANCED
5677850a41d2c3b89d7c529d29fa127f,CUSTOMER SUCCESS,MASCULINO,21.0,5.0,7000000,active,FRONTEND,SENIOR
568aa3813a600a97c6dc85e3a768732b,CUSTOMER SUCCESS,MASCULINO,32.0,46.0,16200000,active,COMERCIAL,ADVANCED
5695957c8fcb344127c781ec7df4b8f9,CUSTOMER SUCCESS,MASCULINO,28.0,9.0,3609000,active,BACKEND,ADVANCED
56ced4c0d802d6c3a54bd8fda2716c93,CUSTOMER SUCCESS,MASCULINO,28.0,9.0,3505000,active,DEVSECOPS,JUNIOR
56cfff9934698187a852ce4be7a94cd7,CUSTOMER SUCCESS,MASCULINO,38.0,58.0,11600000,retired,ARQUITECTURA,ADVANCED
5761451999ccfc0ae2b9606e83953a95,CUSTOMER SUCCESS,MASCULINO,28.0,6.0,4000000,active,MOVIL,ADVANCED
576927799331aa83d7a7acdfee3ad591,CUSTOMER SUCCESS,MASCULINO,25.0,6.0,3006000,active,DEVSECOPS,JUNIOR
57b984db6b004e8d0dc9639aee65320d,CUSTOMER SUCCESS,MASCULINO,25.0,9.0,4000000,retired,BACKEND,ADVANCED
5801790e5f4ff8f78ab948efbe593cd7,CUSTOMER SUCCESS,MASCULINO,32.0,12.0,4500000,retired,FRONTEND,JUNIOR
580d66f713e9dbf6ece7b7083891e354,CUSTOMER SUCCESS,MASCULINO,32.0,9.0,4005000,retired,BACKEND,JUNIOR
5853b310119ffe50678b59ef934818bf,CUSTOMER SUCCESS,FEMENINO,44.0,78.0,11200000,active,LIDERAZGO,SENIOR
587a557dea0588fcb2120dac475b777e,TALENT POOL,MASCULINO,27.0,5.0,1160000,active,BACKEND,TRAINEE
587a842812b2770c62848741e9106998,TALENT POOL,MASCULINO,21.0,2.0,34,active,MOVIL,JUNIOR
58c6de3a741aedb52a48538047d4e3bb,CUSTOMER SUCCESS,MASCULINO,40.0,22.0,8500000,active,LIDERAZGO,SENIOR
58d8c49ba87c57d4297b1aae54f842d1,CUSTOMER SUCCESS,MASCULINO,34.0,5.0,32,active,INTEGRACION,JUNIOR
5922f3f5076a6b0b693ab2a4cbf01423,CUSTOMER SUCCESS,MASCULINO,29.0,23.0,5500000,active,BACKEND,ADVANCED
592af12c1f98484512c402d03d94aecd,CUSTOMER SUCCESS,MASCULINO,22.0,5.0,3500000,active,FRONTEND,JUNIOR
5963bb81fe4f8bf8a78ed7c49bcb8900,CUSTOMER SUCCESS,MASCULINO,25.0,21.0,4700000,active,FRONTEND,ADVANCED
598893148b69b865e8f3f166d97eaab8,CUSTOMER SUCCESS,MASCULINO,29.0,8.0,5200000,active,BACKEND,JUNIOR
599cf839a721392e26073c3f00ffdf04,CUSTOMER SUCCESS,MASCULINO,26.0,16.0,4700000,active,BACKEND,ADVANCED
5a33261087d7ab2fd270f26abadc0c7f,CUSTOMER SUCCESS,MASCULINO,32.0,66.0,7500000,active,BACKEND,SENIOR
5ab2de3554c0f116701e74e50aa2d074,CUSTOMER SUCCESS,MASCULINO,34.0,16.0,3406000,active,BACKEND,ADVANCED
5abb03eea88a385391ff4d140b477c28,CUSTOMER SUCCESS,MASCULINO,25.0,2.0,60,active,MOVIL,ADVANCED
5ac0d012388b147e8d298733c3ceac0c,CUSTOMER SUCCESS,MASCULINO,29.0,9.0,3006000,active,FRONTEND,JUNIOR
5b21d24172880358a4aaa4ed26ef0a7f,CUSTOMER SUCCESS,MASCULINO,47.0,6.0,8500000,retired,ARQUITECTURA,ADVANCED
5b21d24172880358a4aaa4ed26ef0a7f,CUSTOMER SUCCESS,MASCULINO,47.0,17.0,14000000,active,ARQUITECTURA,JUNIOR
5b627b5765423b4ca59139b835d7354a,TALENT POOL,MASCULINO,23.0,5.0,2800000,active,FRONTEND,JUNIOR
5b7bc23d7ebf422ed0dc32f725e1cb4a,CUSTOMER SUCCESS,MASCULINO,21.0,7.0,3006000,active,BACKEND,JUNIOR
5b981252064e6292eb1f41c59e77ea98,CUSTOMER SUCCESS,MASCULINO,22.0,6.0,2800000,active,FRONTEND,JUNIOR
5c352f0985d92a8eec848f99f2ef29a6,CUSTOMER SUCCESS,MASCULINO,32.0,10.0,6500000,active,LIDERAZGO,ADVANCED
5c48a84e6e0b695312776bc7f2d4e580,CUSTOMER SUCCESS,MASCULINO,27.0,3.0,2400000,retired,INTEGRACION,TRAINEE
5c8ab0bb662c69f95ddf4559c62478ad,CUSTOMER SUCCESS,MASCULINO,25.0,7.0,4600000,active,MOVIL,ADVANCED
5ca92ddfee8370e10df38fb7664c3e66,CUSTOMER SUCCESS,FEMENINO,27.0,7.0,3200000,retired,BACKEND,JUNIOR
5cb11bce92829b8b4a638014a46fdba8,CUSTOMER SUCCESS,FEMENINO,32.0,28.0,6500000,retired,SOA,MASTER
5cb9ca28d29be72378494b9fd5fcdee0,CUSTOMER SUCCESS,MASCULINO,28.0,76.0,6500000,retired,BACKEND,SENIOR
5cbe22c8b02b612ed526d3bd8b505cb2,CUSTOMER SUCCESS,MASCULINO,32.0,22.0,8200000,active,BUSINESS CONSULTING,MASTER
5cd969c97a5f909bef34a62f62a42dd4,CUSTOMER SUCCESS,MASCULINO,23.0,30.0,5500000,active,BACKEND,ADVANCED
5d4328a92b3b08645079286cb67e9a7c,CUSTOMER SUCCESS,MASCULINO,30.0,12.0,4007000,retired,FRONTEND,ADVANCED
5e3993b726027dc9454ad1dc2e2a0f4f,CUSTOMER SUCCESS,FEMENINO,30.0,11.0,2704000,retired,GROWTH_,ADVANCED
5e759dfb1ad5304efad5193bb647e4ed,CUSTOMER SUCCESS,FEMENINO,29.0,24.0,7000000,retired,LIDERAZGO,ADVANCED
5e78af1a84b2d5b93656e7c108e0fdf0,TALENT POOL,FEMENINO,32.0,93.0,8000000,active,LIDERAZGO,ADVANCED
5e7f07e013d819884e01676592bc3754,CUSTOMER SUCCESS,MASCULINO,36.0,8.0,9000000,retired,ARQUITECTURA,JUNIOR
5f281e19884c71ac41934d3a80de7e03,CUSTOMER SUCCESS,MASCULINO,21.0,5.0,2050000,retired,BACKEND,JUNIOR
5f281e19884c71ac41934d3a80de7e03,CUSTOMER SUCCESS,MASCULINO,21.0,1.0,3000000,active,BACKEND,JUNIOR
5f32076d4ea8387f6a344b0c5b48adf7,CUSTOMER SUCCESS,MASCULINO,21.0,12.0,3000000,active,BACKEND,JUNIOR
5fdf37aaf754f6c788a2e1e0cb52e20c,CUSTOMER SUCCESS,FEMENINO,28.0,11.0,6000000,active,EXPERIENCIA_USUARIO,ADVANCED
6021194cb03edc1a3738a44e20b84f84,CUSTOMER SUCCESS,MASCULINO,33.0,9.0,5000000,active,EXPERIENCIA_USUARIO,ADVANCED
607b9d6eab61b800de7278a9122d16bd,CUSTOMER SUCCESS,MASCULINO,24.0,21.0,5000000,active,DEVSECOPS,ADVANCED
608e190ff0b399e26ac263a8e397894d,CUSTOMER SUCCESS,MASCULINO,54.0,33.0,13500000,retired,COMERCIAL,MASTER
60c0900dd90cdda993dba6224e5c55c0,CUSTOMER SUCCESS,MASCULINO,35.0,1.0,1830000,retired,BACKEND,JUNIOR
615b43731a03c952fe5d6bcf550817ac,CUSTOMER SUCCESS,MASCULINO,36.0,5.0,715,active,MOVIL,SENIOR
6167599ad85ac3c07043a2251655465a,CUSTOMER SUCCESS,FEMENINO,36.0,17.0,8000000,active,LIDERAZGO,ADVANCED
6175316cce762b9a6f7bae5d85805c3f,CUSTOMER SUCCESS,FEMENINO,21.0,5.0,6000000,active,MOVIL,ADVANCED
6199fe914460ad20cf588610b7bc82ec,TALENT POOL,MASCULINO,21.0,5.0,3006000,active,FRONTEND,ADVANCED
6199fe914460ad20cf588610b7bc82ec,TALENT POOL,MASCULINO,21.0,5.0,2050000,retired,FRONTEND,JUNIOR
6268ffb1a4c2196744cc9587320ffd63,CUSTOMER SUCCESS,MASCULINO,29.0,24.0,10500000,active,CIENCIA DE DATOS,MASTER
626add0335016568b7d10f8a94ff7d15,CUSTOMER SUCCESS,MASCULINO,35.0,4.0,7000000,active,FRONTEND,SENIOR
62748e111c978ed35624db6e992c2fb9,CUSTOMER SUCCESS,MASCULINO,34.0,36.0,4700000,retired,BACKEND,ADVANCED
628d14caf501431411bb107284b6801b,CUSTOMER SUCCESS,MASCULINO,33.0,18.0,16500000,active,COMERCIAL,SENIOR
62c4aa8187c3549159fa2457b5c96759,CUSTOMER SUCCESS,MASCULINO,27.0,6.0,3005000,retired,CIENCIA DE DATOS,JUNIOR
62ec2498d92405ddb956df0195f7b0ad,CUSTOMER SUCCESS,MASCULINO,22.0,18.0,3307000,active,BACKEND,ADVANCED
632690f4b8a2d055ef6465bbb5efc519,CUSTOMER SUCCESS,MASCULINO,23.0,11.0,4700000,active,BACKEND,ADVANCED
635c80f13d3de372cfb0a1e0f9faf0a2,CUSTOMER SUCCESS,MASCULINO,28.0,34.0,6050000,retired,MOVIL,SENIOR
6394bb78f19b3509bf6e67fc7f74346c,CUSTOMER SUCCESS,MASCULINO,25.0,14.0,41,active,FRONTEND,ADVANCED
639bc582c9e0e024587abcad7c1b69cf,CUSTOMER SUCCESS,MASCULINO,25.0,21.0,4700000,active,FRONTEND,ADVANCED
63ab497a264daba3200e4189f9622f83,TALENT POOL,MASCULINO,26.0,0.0,2320000,active,MOVIL,JUNIOR
63c148d51e7036119887f18430ed9bc3,CUSTOMER SUCCESS,MASCULINO,30.0,6.0,3008000,retired,BACKEND,JUNIOR
63fedfbbdab63f7494bf123a3c726be8,CUSTOMER SUCCESS,MASCULINO,38.0,7.0,15500000,active,ARQUITECTURA,SENIOR
64004f558198d1008bb6f17a9f7a4fd2,CUSTOMER SUCCESS,MASCULINO,27.0,11.0,2500000,active,FRONTEND,JUNIOR
642ce53553617954be30eb8e1ee6c551,CUSTOMER SUCCESS,MASCULINO,28.0,18.0,2800000,retired,INFRAESTRUCTURA,JUNIOR
644db26758017de0d7e3414f6fa8a508,CUSTOMER SUCCESS,MASCULINO,29.0,7.0,4200000,retired,CERTIFICACION,MASTER
64b74b2866434a8d5e577eeee6991e50,CUSTOMER SUCCESS,MASCULINO,29.0,21.0,5700000,active,BACKEND,ADVANCED
6500d8b9095891902b63d359c6b66836,TALENT POOL,MASCULINO,30.0,5.0,3005000,active,MOVIL,JUNIOR
655128805439d8f9e9af424d5c70d7a0,CUSTOMER SUCCESS,MASCULINO,27.0,5.0,3600000,active,FRONTEND,JUNIOR
6555b8269f590368cecfcd8dcd2b64ca,CUSTOMER SUCCESS,MASCULINO,20.0,5.0,1160000,active,FRONTEND,TRAINEE
659712282446e0fef5d210d39e0b0d52,CUSTOMER SUCCESS,MASCULINO,31.0,26.0,6600000,active,BACKEND,ADVANCED
659881350f397f341be8195783b13083,CUSTOMER SUCCESS,MASCULINO,38.0,5.0,6500000,retired,BACKEND,SENIOR
65d8657b2be918f779518af475c0b1c7,CUSTOMER SUCCESS,MASCULINO,32.0,28.0,9500000,active,ARQUITECTURA,ADVANCED
65fde9d2bf82dc154c3768cc20cbce3c,CUSTOMER SUCCESS,FEMENINO,28.0,21.0,4500000,retired,BACKEND,ADVANCED
660702f9b7290e381dc11537d3bc0349,TALENT POOL,MASCULINO,30.0,2.0,1830000,retired,BACKEND,JUNIOR
661d0b2329434ff3e8c6d83df651a600,CUSTOMER SUCCESS,MASCULINO,32.0,21.0,6000000,active,BACKEND,SENIOR
667f92c098000b807819ada809502c0c,CUSTOMER SUCCESS,MASCULINO,26.0,14.0,47,active,ECOMMERCE,ADVANCED
66a6f14293b5fcdfae18785cc8d271a6,CUSTOMER SUCCESS,MASCULINO,40.0,40.0,9500000,active,BACKEND,ADVANCED
66f20e46726eabdf2f9fcc3f41ec38ca,CUSTOMER SUCCESS,MASCULINO,36.0,32.0,6000000,retired,DEVSECOPS,MASTER
675c94f6cdb27c0f40db4fefef541f02,CUSTOMER SUCCESS,MASCULINO,22.0,4.0,3000000,retired,BACKEND,JUNIOR
6767438da79b24098b968a880edaf6c4,CUSTOMER SUCCESS,MASCULINO,23.0,3.0,2500000,retired,BACKEND,JUNIOR
6772e1fbb110d4962cd0cb7141fce765,CUSTOMER SUCCESS,MASCULINO,23.0,6.0,47,active,MOVIL,ADVANCED
67745e0c346b9b8afe38d7dad50b5364,CUSTOMER SUCCESS,MASCULINO,19.0,9.0,3208000,active,BACKEND,JUNIOR
6798f624e28d8c896f06e7c644cf8833,CUSTOMER SUCCESS,MASCULINO,28.0,5.0,4005000,retired,BACKEND,ADVANCED
67f99a9320c251d3cf4d362284a1ee0c,CUSTOMER SUCCESS,MASCULINO,26.0,7.0,47,active,MOVIL,ADVANCED
681cccb2e8be30511b3bf2d9ebdff300,TALENT POOL,MASCULINO,26.0,1.0,3300000,retired,CERTIFICACION,ADVANCED
682e1b5537bba4ab8e197e68e06bb002,CUSTOMER SUCCESS,MASCULINO,27.0,17.0,4700000,active,BACKEND,ADVANCED
68594cf6c57ef4e53168b326600f5372,CUSTOMER SUCCESS,MASCULINO,28.0,2.0,4800000,active,MOVIL,ADVANCED
68952401f646bfce0afead7df172c737,CUSTOMER SUCCESS,FEMENINO,30.0,39.0,3406000,active,CALIDAD DE SOFTWARE,ADVANCED
68edee1c3cf0da87c04595faae004c93,CUSTOMER SUCCESS,MASCULINO,27.0,11.0,3400000,retired,CALIDAD DE SOFTWARE,ADVANCED
694f2160288fc6b7a7eba4ce97022711,TALENT POOL,MASCULINO,26.0,5.0,3000000,active,BACKEND,JUNIOR
6977412021318b8ccd20d7757265d564,CUSTOMER SUCCESS,MASCULINO,29.0,26.0,7800000,active,BACKEND,SENIOR
69bcf7ff167568fcc3f63d143ca7355d,CUSTOMER SUCCESS,MASCULINO,26.0,4.0,2800000,retired,FRONTEND,JUNIOR
69d03041d7b07998a47066bf9e27f877,CUSTOMER SUCCESS,MASCULINO,29.0,35.0,5500000,retired,BACKEND,ADVANCED
69e0771b07e67f06554db71de2d510d9,CUSTOMER SUCCESS,MASCULINO,22.0,6.0,3406000,active,DEVSECOPS,ADVANCED
6a14e23f6bd9ac627d452edf389876ca,CUSTOMER SUCCESS,MASCULINO,23.0,13.0,5500000,active,BACKEND,JUNIOR
6a46702a5b21bf068848a4c13465ead7,CUSTOMER SUCCESS,MASCULINO,34.0,7.0,5508000,retired,BACKEND,MASTER
6a525e82842b2a427da2bfb81cd89dae,CUSTOMER SUCCESS,MASCULINO,31.0,3.0,3000000,active,CLOUD OPS,JUNIOR
6aa846214c949b92ddca9b30f5feaef0,CUSTOMER SUCCESS,MASCULINO,26.0,24.0,7000000,retired,FRONTEND,SENIOR
6ac95c54b31d2012142bf9f4669be010,CUSTOMER SUCCESS,MASCULINO,23.0,24.0,4700000,active,FRONTEND,ADVANCED
6aca3210d30873284955796c60317d9d,CUSTOMER SUCCESS,MASCULINO,29.0,41.0,6500000,active,FRONTEND,ADVANCED
6adbf1e66bfcf7df6489de119521a222,CUSTOMER SUCCESS,MASCULINO,31.0,17.0,4500000,active,EXPERIENCIA_USUARIO,ADVANCED
6af0550060a1fd4a1058bf114cd36e2e,CUSTOMER SUCCESS,FEMENINO,29.0,5.0,4600000,active,CLOUD OPS,ADVANCED
6b08a8b8bc7727cfe06f74e193ef16de,CUSTOMER SUCCESS,MASCULINO,37.0,39.0,4600000,active,BACKEND,ADVANCED
6b4ce35d0800db2c3f8d2248a6443700,CUSTOMER SUCCESS,MASCULINO,22.0,46.0,4700000,retired,BACKEND,ADVANCED
6b4f42df213ac53da46c70b75fdc47e8,CUSTOMER SUCCESS,FEMENINO,24.0,2.0,4000000,active,CALIDAD DE SOFTWARE,ADVANCED
6b5e20ad8897acd19b272da43846e271,CUSTOMER SUCCESS,MASCULINO,19.0,12.0,4700000,active,BACKEND,ADVANCED
6b5e61f1e10405b4ad2932158c704df9,CUSTOMER SUCCESS,FEMENINO,24.0,3.0,3500000,active,INTEGRACION,JUNIOR
6b7e96172257326113749cb3e8b31e2f,CUSTOMER SUCCESS,MASCULINO,27.0,7.0,35,active,MOVIL,JUNIOR
6b99b106486d74b48261c9ce6c767fc6,CUSTOMER SUCCESS,MASCULINO,32.0,12.0,3200000,active,FRONTEND,JUNIOR
6ba2ce08a86aadecad6c26e6dc23985a,CUSTOMER SUCCESS,MASCULINO,31.0,42.0,4400000,active,CLOUD OPS,JUNIOR
6bb6952b218b659b992ad77b678e6828,CUSTOMER SUCCESS,MASCULINO,35.0,16.0,11500000,active,ARQUITECTURA,ADVANCED
6bd49b21700b85e2e33579e044bb2b75,CUSTOMER SUCCESS,FEMENINO,29.0,17.0,4500000,active,EXPERIENCIA_USUARIO,ADVANCED
6be719ce7e0efeb8adda0732d0ca9962,CUSTOMER SUCCESS,MASCULINO,33.0,33.0,6000000,retired,EXPERIENCIA_USUARIO,ADVANCED
6be806e3796a9800084fe4d09d0b8ac6,CUSTOMER SUCCESS,MASCULINO,23.0,18.0,3000000,active,FRONTEND,JUNIOR
6bf6f28d8094a4865c40be8273763b87,CUSTOMER SUCCESS,MASCULINO,29.0,10.0,4505000,retired,CIENCIA DE DATOS,ADVANCED
6bfe10d950b35219624fa10ccc777f1b,CUSTOMER SUCCESS,MASCULINO,32.0,26.0,8000000,active,RESEARCH,SENIOR
6c1a9d93d9b830c601f2619879b223db,CUSTOMER SUCCESS,FEMENINO,34.0,6.0,3408000,active,INTEGRACION,JUNIOR
6c333c1a9e3b5cd038b0ee38d93e6b77,RETAIL_FINANCIAL_BD,MASCULINO,43.0,230.0,17100000,active,ARQUITECTURA,MASTER
6cbceee95d7690f9a8b6fbf786062eae,CUSTOMER SUCCESS,MASCULINO,26.0,12.0,3208000,active,FRONTEND,ADVANCED
6d097a78356302747337bc94a2e9846b,CUSTOMER SUCCESS,MASCULINO,28.0,6.0,5000000,retired,BACKEND,ADVANCED
6d6dcea2d6dc9982046128817d8cc514,CUSTOMER SUCCESS,FEMENINO,34.0,18.0,7500000,active,BUSINESS CONSULTING,SENIOR
6d79a2020657a67319d639327217d2f6,CUSTOMER SUCCESS,MASCULINO,22.0,12.0,2400000,active,BACKEND,JUNIOR
6d9ad98313c5774a327a26a165963b58,CUSTOMER SUCCESS,MASCULINO,36.0,28.0,19000000,active,COMERCIAL,SENIOR
6d9c7d069cdd17b5f55a5e5f84e222d7,CUSTOMER SUCCESS,MASCULINO,31.0,17.0,5500000,active,INTEGRACION,ADVANCED
6dc0843f3fcacf184d5a49efb9839ca3,CUSTOMER SUCCESS,MASCULINO,21.0,6.0,3006000,active,DEVSECOPS,JUNIOR
6df427216aaa509ecc1b3d71eccf9f70,CUSTOMER SUCCESS,MASCULINO,31.0,54.0,7700000,active,INTEGRACION,ADVANCED
6e20c0fbe845d556de142e42a7601925,CUSTOMER SUCCESS,MASCULINO,32.0,7.0,3000000,retired,BACKEND,JUNIOR
6e66852a7a095cdca580d28e6cc64af7,CUSTOMER SUCCESS,MASCULINO,33.0,15.0,5707000,active,BACKEND,ADVANCED
6ea0e9d49470d10338a56c95946ceca2,CUSTOMER SUCCESS,FEMENINO,30.0,6.0,4006000,active,INTEGRACION,JUNIOR
6eb101f4df0bf28fcb036b450d269ada,TALENT POOL,FEMENINO,19.0,5.0,1160000,active,FRONTEND,JUNIOR
6ec636a576b94460fd0c07f317a4450b,CUSTOMER SUCCESS,MASCULINO,21.0,36.0,3409000,active,CALIDAD DE SOFTWARE,ADVANCED
6ee9ce99ea28d12e57660495d85de60b,CUSTOMER SUCCESS,MASCULINO,26.0,13.0,3000000,active,BACKEND,JUNIOR
6f32bfaa023234094b11ffa8af9fd586,CUSTOMER SUCCESS,MASCULINO,23.0,6.0,3000000,active,BACKEND,JUNIOR
6f50c112053b51a26fa1226300657dc8,CUSTOMER SUCCESS,MASCULINO,24.0,13.0,3204000,active,ECOMMERCE,JUNIOR
6f700322acfb2a242600d14d3cb85d04,CUSTOMER SUCCESS,MASCULINO,47.0,6.0,11500000,active,ARQUITECTURA,JUNIOR
6f7a1e69ca5e8c7d115d2ac1eea8a112,TALENT POOL,MASCULINO,25.0,0.0,2320000,active,BACKEND,JUNIOR
6fa518816a65b03e4efab56f107072b7,PEOPLE DEVELOPMENT,MASCULINO,49.0,274.0,40000000,active,HEAD,MASTER
6fc22432e08f75a8d672681efb92ab41,CUSTOMER SUCCESS,MASCULINO,26.0,16.0,5500000,retired,BACKEND,ADVANCED
6fd6d204cfc69bae7c405850b1af5f88,CUSTOMER SUCCESS,MASCULINO,23.0,4.0,2800000,active,BACKEND,JUNIOR
6fe4caacb73c4f8357747af4d1a1d22f,CUSTOMER SUCCESS,MASCULINO,30.0,9.0,6000000,active,RESEARCH,ADVANCED
